gate,attack_family,attack,regime,rule,n,n_fire,detection_rate
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_XFY,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.050,I_XFY,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_X,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_X,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_X,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_XF,union,60,2,0.03333333333333333
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_XF,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_Ym,union,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_Ym,family,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_XFY,union,60,2,0.03333333333333333
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,pipeline,feature_dropout_p_0.100,I_XFY,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_X,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_X,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_X,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XF,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_X,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_X,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_X,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XF,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_X,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_X,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_X,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XF,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_X,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_X,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_X,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_XF,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_XF,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_Ym,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_Ym,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_XFY,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.020,I_XFY,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_X,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_X,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_X,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_XF,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_XF,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_Ym,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_Ym,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_XFY,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.050,I_XFY,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_X,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_X,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_X,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_XF,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_XF,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_XF,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_Ym,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_Ym,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_Ym,family,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_XFY,union,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_XFY,family_v12,60,0,0.0
gate6_ood_unsw,target_shift,label_flip_r_0.100,I_XFY,family,60,0,0.0
